MJD,MAG,MAGERR,FLT,TELESCOPE,INSTRUMENT,ULIM,FLUXCAL,FLUXCALERR,MAGSYS,SHIFTMAG,flux_zero_point,photometry,flux_err,flux,diffim
59202.09650780094,18.413803467463598,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4151.00037884234,4151.00037884234,False
59208.07433010418,17.8770287838931,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,6805.540870013288,6805.540870013288,False
59214.05328909722,18.165764722406,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,5216.36858838116,5216.36858838116,False
59220.37273569445,17.9625172851285,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,6290.240434005029,6290.240434005029,False
59226.109145,17.069044321519197,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,14323.7400711428,14323.7400711428,False
59227.71633760418,18.421677799428505,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4121.00403948741,4121.00403948741,False
59232.37664530093,16.6380729714515,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,21303.2062179815,21303.2062179815,False
59236.06363390048,17.221719488734198,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,12444.7553850333,12444.7553850333,False
59245.42449359952,18.481152049980896,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,3901.33586307999,3901.33586307999,False
59252.05910180557,17.5297693224854,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,9370.579099408871,9370.579099408871,False
58878.06517450232,15.352974752823101,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,69579.9734780726,69579.9734780726,False
58857.72217719907,16.9338607674195,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,16222.9508727871,16222.9508727871,False
59257.33427480325,18.9805384403592,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,2462.96808241325,2462.96808241325,False
59262.22661810186,18.3309473877586,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,4480.177337618739,4480.177337618739,False
59267.12303060183,16.9059582771314,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,16645.2701909897,16645.2701909897,False
58869.34804,14.0486854,0.016114014273296395,i,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,3431.9848570654603,231315.586623058,False
58870.31588,14.0806854,0.00940305912987891,i,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,1944.9826083638104,224685.289738654,False
58884.36979,15.417085400000001,0.016927270423786542,i,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,1021.91850540043,65567.6279518244,False
58896.29095,15.6438854,0.03298205869863187,i,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,1617.0069970091504,53244.156219414406,False
58897.31243,15.9478854,0.010790102131119942,i,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,399.760887818741,40241.9658147105,False
58923.27495,16.5560854,0.012168812596141,i,Direct/4Kx4K,,0.0,,,,,27.5,UCSC - Swope,257.332372532855,22968.6098682844,False
58954.18390324072,18.998419019681,1.0860000184162062,i,Direct/2Kx2K,,0.0,,,,,27.5,UCSC - Nickel,2422.73856328169,2422.73856328169,False
58880.443395023154,17.5383006796339,1.0860000184162062,i,Direct/2Kx2K,,0.0,,,,,27.5,UCSC - Nickel,9297.23670570338,9297.23670570338,False
58963.21081608796,18.4811884087622,1.0860000184162062,i,Direct/2Kx2K,,0.0,,,,,27.5,UCSC - Nickel,3901.20521859968,3901.20521859968,False
58904.35018055557,19.201157419086798,1.0860000184162062,i,Direct/2Kx2K,,0.0,,,,,27.5,UCSC - Nickel,2010.0700487120896,2010.0700487120896,False
58900.38404328704,18.4315585044812,1.0860000184162062,i,Direct/2Kx2K,,0.0,,,,,27.5,UCSC - Nickel,4083.67111487409,4083.67111487409,False
58895.43991296296,19.0295702234081,1.0860000184162062,i,Direct/2Kx2K,,0.0,,,,,27.5,UCSC - Nickel,2354.21471883495,2354.21471883495,False
58856.69851079861,15.3116854,0.03986931777695728,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,2654.53723680312,72307.8264830456,False
58935.641231400456,16.7161075225265,0.36200005524861456,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,6608.60654674299,19825.819640229,False
58874.2850725,14.725585400000002,0.07331974201400333,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,8371.12324721598,123992.166627061,False
58943.46206930556,15.9389550597998,0.36200005524861456,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,13519.8191227547,40559.4573682642,False
58929.50071060184,12.9782047865428,1.0860000184162062,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,620000.793582952,620000.793582952,False
58861.68584540508,14.198185400000002,0.012461396390453168,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,2311.6635882386104,201485.449493734,False
58872.289974201376,14.2634854,0.01123081586528781,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,1962.6409525023,189814.003748788,False
58906.10186420138,15.8128854,0.021216791486933218,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,890.297941674791,45572.7024181939,False
58881.996881898136,15.3922854,0.0942277238184177,i,Sinistro,,0.0,,,,,27.5,Unknown - Siding Spring 1m,5823.657193493559,67119.3752970529,False
58856.308809,17.7140854,0.11417517516956126,i,Siding Spring 1m,,,,,,,,,,,
58856.33656919999,16.7639854,0.025787275587971677,i,Siding Spring 1m,,,,,,,,,,,
58856.3382525,16.6711854,0.024819005847132553,i,Siding Spring 1m,,,,,,,,,,,
58856.369738,16.3461854,0.034582978324025244,i,Siding Spring 1m,,,,,,,,,,,
58856.4121912,16.3212854,0.024819005847132553,i,Siding Spring 1m,,,,,,,,,,,
58856.6985108,15.9449854,0.05933783705402482,i,Siding Spring 1m,,,,,,,,,,,
58856.7390531,16.2820854,0.05238308180405196,i,Siding Spring 1m,,,,,,,,,,,
58856.7407471,16.2628854,0.01720416254863921,i,Siding Spring 1m,,,,,,,,,,,
58857.30436259999,16.130485399999998,0.019078348337578908,i,Siding Spring 1m,,,,,,,,,,,
58857.3194778,16.017485399999998,0.016278328673730604,i,Siding Spring 1m,,,,,,,,,,,
58857.3488885,15.942285400000001,0.01445618355721869,i,Siding Spring 1m,,,,,,,,,,,
58857.7221772,15.5029854,0.020024498801468164,i,Siding Spring 1m,,,,,,,,,,,
58857.72386950001,15.587785400000001,0.021931311957108263,i,Siding Spring 1m,,,,,,,,,,,
58858.3023586,15.4835854,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58858.3027366,15.478785400000001,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58858.308905,15.5104854,0.01099921846132715,i,Siding Spring 1m,,,,,,,,,,,
58858.34096980001,15.374285400000002,0.012687876405845068,i,Siding Spring 1m,,,,,,,,,,,
58859.05326880001,15.1660854,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58859.29968819999,15.0773854,0.009433050443250053,i,Siding Spring 1m,,,,,,,,,,,
58859.69132790001,14.948385400000001,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58860.0506256,14.776685400000002,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58860.0796389,14.827185400000001,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58860.08131950001,14.791985400000002,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58861.0471037,14.4739854,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58861.0530556,14.5362854,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58861.2941936,14.504085400000001,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58861.35208130001,14.5780854,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58861.3530852,14.5470854,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58861.6858454,14.3968854,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58862.3671762,14.2724854,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58862.36818480001,14.2773854,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58864.3117174,14.0636854,0.027730521236356158,i,Siding Spring 1m,,,,,,,,,,,
58864.7562847,14.0910854,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58866.3063505,13.929885400000002,0.009433050443250053,i,Siding Spring 1m,,,,,,,,,,,
58867.30356159999,14.039685400000002,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58867.4015408,13.9610854,0.006998738241597553,i,Siding Spring 1m,,,,,,,,,,,
58867.4021824,13.988085400000001,0.006998738241597553,i,Siding Spring 1m,,,,,,,,,,,
58868.27523330001,14.1963854,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58869.27264630001,14.1735854,0.007482143508440613,i,Siding Spring 1m,,,,,,,,,,,
58869.3612469,14.1347854,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58869.3618961,14.114385400000002,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58870.269577,14.4471854,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58871.3193826,14.254685400000001,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58871.320032,14.326285400000002,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58872.2899742,14.3502854,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58873.0907231,14.494785400000001,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58873.097142,14.4258854,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58873.0977911,14.416385400000001,0.008061161413989923,i,Siding Spring 1m,,,,,,,,,,,
58874.2850725,14.5606854,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58875.2567452,14.7613854,0.00871678472603861,i,Siding Spring 1m,,,,,,,,,,,
58876.0324363,14.8083854,0.009433050443250053,i,Siding Spring 1m,,,,,,,,,,,
58876.0330854,14.802685400000001,0.009433050443250053,i,Siding Spring 1m,,,,,,,,,,,
58876.3376064,14.801085400000002,0.018137902696838914,i,Siding Spring 1m,,,,,,,,,,,
58877.0298859,14.9061854,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58877.03053,14.9495854,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58877.266107,14.894785400000002,0.015361701994245198,i,Siding Spring 1m,,,,,,,,,,,
58878.0651745,14.9515854,0.012687876405845068,i,Siding Spring 1m,,,,,,,,,,,
58878.0658239,14.9530854,0.01099921846132715,i,Siding Spring 1m,,,,,,,,,,,
58878.3427123,15.0385854,0.010197161518775703,i,Siding Spring 1m,,,,,,,,,,,
58880.1216929,15.282185400000001,0.016278328673730604,i,Siding Spring 1m,,,,,,,,,,,
58880.1223405,15.2465854,0.01445618355721869,i,Siding Spring 1m,,,,,,,,,,,
58881.9968819,15.4538854,0.011831390539154728,i,Siding Spring 1m,,,,,,,,,,,
58882.0925954,15.4829854,0.012687876405845068,i,Siding Spring 1m,,,,,,,,,,,
58882.0932431,15.5117854,0.012687876405845068,i,Siding Spring 1m,,,,,,,,,,,
58883.1214109,15.5430854,0.013563974574216807,i,Siding Spring 1m,,,,,,,,,,,
58883.1220631,15.509885400000002,0.013563974574216807,i,Siding Spring 1m,,,,,,,,,,,
58883.99987769999,15.6058854,0.01445618355721869,i,Siding Spring 1m,,,,,,,,,,,
58884.00088099999,15.6423854,0.015361701994245198,i,Siding Spring 1m,,,,,,,,,,,
58884.3728344,15.6964854,0.01445618355721869,i,Siding Spring 1m,,,,,,,,,,,
58857.3,15.666890270529446,0.007990191119354827,r,Synthetic,Synthetic,0.0,,,,,,,,,
58864.6,13.817078054105396,0.009087893872435665,r,Synthetic,Synthetic,0.0,,,,,,,,,
58868.6,13.925931759562017,0.007611495549019477,r,Synthetic,Synthetic,0.0,,,,,,,,,
58870.5,14.090100121804912,0.007195038156043403,r,Synthetic,Synthetic,0.0,,,,,,,,,
58872.4,14.291628618443374,0.007243287026456612,r,Synthetic,Synthetic,0.0,,,,,,,,,
58875.0,14.612727887816181,0.007561874490534485,r,Synthetic,Synthetic,0.0,,,,,,,,,
58876.7,14.84004623269726,0.008025982041999174,r,Synthetic,Synthetic,0.0,,,,,,,,,
58879.4,15.190384381107851,0.0086424822810488,r,Synthetic,Synthetic,0.0,,,,,,,,,
58880.3,15.295584818330028,0.008558468647072087,r,Synthetic,Synthetic,0.0,,,,,,,,,
58880.4,15.306768014612464,0.008539497275279017,r,Synthetic,Synthetic,0.0,,,,,,,,,
58892.0,16.10022229524514,0.01432869862241848,r,Synthetic,Synthetic,0.0,,,,,,,,,
58895.0,16.228252522540874,0.011394398174167188,r,Synthetic,Synthetic,0.0,,,,,,,,,
58995.6,16.4875745531656,0.039904038744410335,r,Synthetic,Synthetic,0.0,,,,,,,,,
58872.3515,14.332043532080068,0.002009975124224178,r,Swope,,0.0,,,,,,,,,
58883.37303000001,15.672302837056101,0.005003998401278721,r,Swope,,0.0,,,,,,,,,
58896.28917999999,16.247188419455536,0.01000199980003999,r,Swope,,0.0,,,,,,,,,
58905.28259000001,16.500404150943197,0.006003332407921454,r,Swope,,0.0,,,,,,,,,
58885.35286,15.702579285612474,0.006003332407921454,r,Swope,,0.0,,,,,,,,,
58884.36852,15.590346959943785,0.007002856560004538,r,Swope,,0.0,,,,,,,,,
58894.3075,16.2576711987624,0.006003332407921454,r,Swope,,0.0,,,,,,,,,
58870.31492,13.958533607756465,0.004004996878900157,r,Swope,,0.0,,,,,,,,,
58882.31522999997,15.601527017526148,0.007002856560004538,r,Swope,,0.0,,,,,,,,,
58910.24226,16.665440583676347,0.011001818031580053,r,Swope,,0.0,,,,,,,,,
58874.3739,14.550799807583811,0.004004996878900157,r,Swope,,0.0,,,,,,,,,
58882.31679000001,15.579535698649213,0.005003998401278721,r,Swope,,0.0,,,,,,,,,
58908.29822999997,16.682549313136786,0.008002499609497022,r,Swope,,0.0,,,,,,,,,
58876.36138,14.764894998569224,0.005003998401278721,r,Swope,,0.0,,,,,,,,,
58869.34554,14.022959648710401,0.005003998401278721,r,Swope,,0.0,,,,,,,,,
58875.37484999999,14.606256570049036,0.004004996878900157,r,Swope,,0.0,,,,,,,,,
58871.35000999999,14.065290795750688,0.0030066592756745818,r,Swope,,0.0,,,,,,,,,
58893.28775000001,16.24987397117911,0.006003332407921454,r,Swope,,0.0,,,,,,,,,
58895.23958,16.828256159354375,0.2550000784313605,r,Swope,,0.0,,,,,,,,,
58903.26840999999,16.516665343082806,0.023000869548780105,r,Swope,,0.0,,,,,,,,,
58904.32081000003,16.46565969861533,0.01000199980003999,r,Swope,,0.0,,,,,,,,,
58904.31957000003,16.593096361300432,0.021000952359357422,r,Swope,,0.0,,,,,,,,,
58908.29688,16.727226163522488,0.012001666550941998,r,Swope,,0.0,,,,,,,,,
58897.30924,16.42310038441836,0.014001428498549712,r,Swope,,0.0,,,,,,,,,
58903.26971000001,16.43137603038844,0.01000199980003999,r,Swope,,0.0,,,,,,,,,
58907.35806000001,16.61627226370803,0.008002499609497022,r,Swope,,0.0,,,,,,,,,
58895.28439000001,16.183972057904416,0.009002221947941518,r,Swope,,0.0,,,,,,,,,
58906.27355000001,16.512097344936926,0.006003332407921454,r,Swope,,0.0,,,,,,,,,
58869.34682000001,13.8969316798902,0.0030066592756745818,r,Swope,,0.0,,,,,,,,,
58911.19578,16.684025380821506,0.008002499609497022,r,Swope,,0.0,,,,,,,,,
58909.35484,16.642790660284714,0.008002499609497022,r,Swope,,0.0,,,,,,,,,
58905.28134,16.613961008605532,0.013001538370516005,r,Swope,,0.0,,,,,,,,,
58859.481,14.7129083,0.03300060605504087,r,P48,ZTF-Cam,0.0,123738.293,3752.987,None,56.769,,,,,
58867.482,13.8039083,0.02000099997500125,r,P48,ZTF-Cam,0.0,285858.558,5358.853,None,55.86,,,,,
58871.502,14.1139083,0.035000571423906786,r,P48,ZTF-Cam,0.0,214781.334,6827.267,None,56.17,,,,,
58875.52099999999,14.6209083,0.025000799987200412,r,P48,ZTF-Cam,0.0,134689.661,3087.184,None,56.677,,,,,
58878.361,15.0009083,0.023000869548780105,r,P48,ZTF-Cam,0.0,94923.448,2046.165,None,57.057,,,,,
58881.539,15.334908299999999,0.03300060605504087,r,P48,ZTF-Cam,0.0,69748.497,2128.91,None,57.39100000000001,,,,,
58884.516,15.573908300000001,0.027000740730579967,r,P48,ZTF-Cam,0.0,55984.261,1379.149,None,57.63,,,,,
58887.516,15.7799083,0.02900068964697219,r,P48,ZTF-Cam,0.0,46282.002,1237.739,None,57.83600000000001,,,,,
58892.317,16.032908300000003,0.0320006249938966,r,P48,ZTF-Cam,0.0,36675.889,1068.937,None,58.089,,,,,
58895.442,16.125908300000003,0.034000588230205665,r,P48,ZTF-Cam,0.0,33658.58,1064.635,None,58.182,,,,,
58898.374,16.2449083,0.035000571423906786,r,P48,ZTF-Cam,0.0,30159.563,972.185,None,58.301,,,,,
58899.441,16.3239083,0.0320006249938966,r,P48,ZTF-Cam,0.0,28042.089,830.201,None,58.38,,,,,
58900.438,16.3369083,0.049000408161565354,r,P48,ZTF-Cam,0.0,27728.819,1240.92,None,58.393,,,,,
58901.419,16.3719083,0.056000357141718304,r,P48,ZTF-Cam,0.0,26852.176,1391.2120000000002,None,58.428,,,,,
58904.471,16.4409083,0.028000714276603732,r,P48,ZTF-Cam,0.0,25177.401,647.408,None,58.497,,,,,
58908.45,16.5819083,0.042000476187776734,r,P48,ZTF-Cam,0.0,22127.511,845.7869999999997,None,58.63800000000001,,,,,
58911.446,16.6649083,0.039000512817141265,r,P48,ZTF-Cam,0.0,20495.246,740.659,None,58.721,,,,,
58912.447,16.7529083,0.046000434780553975,r,P48,ZTF-Cam,0.0,18898.173,801.56,None,58.809,,,,,
58913.445,16.767908300000002,0.046000434780553975,r,P48,ZTF-Cam,0.0,18645.572,790.757,None,58.824,,,,,
58855.542,17.2239083,0.056000357141718304,r,P48,ZTF-Cam,0.0,12247.29,633.913,None,59.28,,,,,
58869.569,13.8999083,0.0030066592756745818,r,Pan-STARRS1,GPC1,0.0,261529.088,796.075,None,52.956,,,,,
58900.38200000001,16.4009083,0.3040000657894666,r,Nickel,Direct/2Kx2K,0.0,26127.813,7315.755999999998,None,55.457,,,,,
58864.33797068,13.8935083,0.015190916633304258,r,Thacher,,0.0,,,,52.9496,,,,,
58865.4571913567,13.830808300000001,0.018368088877180447,r,Thacher,,0.0,,,,52.8869,,,,,
58866.3240895067,13.8459083,0.01247310355324608,r,Thacher,,0.0,,,,52.902,,,,,
58867.3505439833,13.8463083,0.01312732362821902,r,Thacher,,0.0,,,,52.9024,,,,,
58871.3366512333,14.1528083,0.011449646912023097,r,Thacher,,0.0,,,,53.2089,,,,,
58872.3320023133,14.2674083,0.013746754965809205,r,Thacher,,0.0,,,,53.3235,,,,,
58873.4009104933,14.365808300000001,0.011766099921384315,r,Thacher,,0.0,,,,53.4219,,,,,
58874.28824073999,14.5283083,0.016642701771347104,r,Thacher,,0.0,,,,53.5844,,,,,
58876.28772376669,14.7252083,0.023471152125321842,r,Thacher,,0.0,,,,53.7813,,,,,
58878.2846026233,14.869608300000001,0.022624983995795444,r,Thacher,,0.0,,,,53.9257,,,,,
58880.2858179033,15.3002083,0.0161982347495028,r,Thacher,,0.0,,,,54.3563,,,,,
58881.28204861,15.3831083,0.013874041615909908,r,Thacher,,0.0,,,,54.4392,,,,,
58886.2821604933,15.7776083,0.02333035726794598,r,Thacher,,0.0,,,,54.8337,,,,,
58890.2810300933,15.8797083,0.05612165636980078,r,Thacher,,0.0,,,,54.9358,,,,,
58892.2660763867,16.1265083,0.023882337453649715,r,Thacher,,0.0,,,,55.1826,,,,,
58893.24913193999,16.1644083,0.01737895085556087,r,Thacher,,0.0,,,,55.2205,,,,,
58894.25668403,16.2741083,0.014858146123928011,r,Thacher,,0.0,,,,55.33020000000001,,,,,
58898.2417476867,16.4383083,0.01842308562646334,r,Thacher,,0.0,,,,55.4944,,,,,
58899.23435957,16.3232083,0.027886417204259138,r,Thacher,,0.0,,,,55.3793,,,,,
58900.3444868833,16.3779083,0.01818230000412489,r,Thacher,,0.0,,,,55.434,,,,,
58902.2620023133,16.2868083,0.024639911704590175,r,Thacher,,0.0,,,,55.3429,,,,,
58903.29211033999,16.5166083,0.024972800884161955,r,Thacher,,0.0,,,,55.5727,,,,,
58905.5724498467,16.5480083,0.06117732691937431,r,Thacher,,0.0,,,,55.6041,,,,,
58915.40365739582,16.838626470166,0.04649609873567363,r,ZTF-Cam,,0.0,,,,,,ZTF - P48,,,True
58936.41288189816,17.5375743766602,0.057779494365614914,r,ZTF-Cam,,0.0,,,,,,ZTF - P48,,,True
58965.28668980325,18.456920232373,0.0743994420794409,r,ZTF-Cam,,0.0,,,,,,ZTF - P48,,,True
58856.4111962963,16.716859703208403,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,19535.2709294508,19535.2709294508,False
58857.30337739582,17.1156358098459,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,13530.3489123351,13530.3489123351,False
58858.30139189815,15.144108300000001,0.02932887785101912,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,2246.68884416564,83193.1187076276,False
58864.754942997686,13.8174083,0.011239612982660971,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,2920.4776578116303,282228.666108658,False
58868.27386299769,13.7715083,0.00777722116182895,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,2107.90071575097,294441.60640817,False
58929.49972540508,17.2879033829843,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,11545.2134543528,11545.2134543528,False
58935.64023049769,16.790756450964302,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,18249.9105275135,18249.9105275135,False
58943.46105379631,16.4341602314404,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,25345.4045400376,25345.4045400376,False
58884.37146019676,18.4752246497397,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,3867.88417128067,3867.88417128067,False
58919.14316930557,16.6794670423005,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,20219.7835901604,20219.7835901604,False
58910.1600095949,17.591773395290602,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,8726.778678553159,8726.778678553159,False
58923.14202349538,17.5121362182981,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,9390.93495939774,9390.93495939774,False
58902.23893349538,16.8110808026962,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,17911.4604698285,17911.4604698285,False
58914.26766090276,17.4472211507574,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,9969.53402019422,9969.53402019422,False
58952.44330900464,18.0202483744165,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,5881.17320963084,5881.17320963084,False
58895.29198379631,16.6606845300203,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,20572.6154406412,20572.6154406412,False
58857.31849260418,17.3026643829792,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,11389.314008456102,11389.314008456102,False
58857.34790329861,17.5034469871444,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,9466.392886152673,9466.392886152673,False
58856.30783010418,16.7868401042692,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,18315.8584403457,18315.8584403457,False
58860.42249140046,-13.106612349279196,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,1.66038292946475e+16,1.66038292946475e+16,False
58959.34036769675,17.8041306018072,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,7176.47339707001,7176.47339707001,False
58966.35133510416,16.8588023318044,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,17141.245984453002,17141.245984453002,False
58974.11242700232,17.1025894154169,1.0860000184162062,r,Sinistro,,0.0,,,,,27.5,UCSC - Siding Spring 1m,13693.9126672668,13693.9126672668,False
